retailer_id,territory_id,state,district,tehsil,last_visit_date,last_visit_days,sales_qty_30,sales_value_30,transactions_30,sales_qty_7,sales_value_7,transactions_7,sales_growth_ratio,total_stock_qty,unique_skus,stock_status,recommended_sku_id,recommended_product,product_sales_qty_30,grower_count,avg_farm_size,product_scans,campaign_attendance,total_messages,total_opened,total_clicked,engagement_rate,sales_demand_score,stock_alert_score,last_visit_gap_score,product_relevance_score,grower_engagement_score,visit_priority_score,priority_level,recommended_action,explanation
RTL_02178,TER_0275,Madhya Pradesh,Sehore,Sehore_T077,2026-03-24,12.0,120.0,163259.77,10.0,19.0,27198.12,1.0,0.15702479338842976,194,4,Good Stock,SY_KAV_75WP,Kavach 75 WP,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03626220362622,73.6413043478261,9.433962264150944,26.027397260273972,0.0,30.812106789915674,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02179,TER_0275,Madhya Pradesh,Sehore,Sehore_T074,2026-03-26,10.0,164.0,206751.27,8.0,9.0,14532.660000000002,2.0,0.05454545454545454,147,2,Good Stock,SY_VIB_INT,Vibrance Integral,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.383542538354252,80.02717391304347,5.660377358490567,55.47945205479452,0.0,37.07584951968443,Medium,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low
RTL_02180,TER_0275,Madhya Pradesh,Sehore,Sehore_T076,2026-02-11,53.0,68.0,98082.98999999999,16.0,0.0,0.0,0.0,0.0,269,4,Good Stock,SY_VIB_INT,Vibrance Integral,22.0,1.0,1.39,0.0,1.0,1.0,1.0,1.0,0.5,9.483960948396094,63.45108695652174,86.79245283018868,7.534246575342466,91.07142857142857,46.303730433131236,High,Visit retailer urgently and discuss restocking of Vibrance Integral.,This area has not been visited recently | Nearby grower engagement is high
RTL_02181,TER_0275,Madhya Pradesh,Sehore,Sehore_T082,2026-03-28,8.0,52.0,70046.49,6.0,0.0,0.0,0.0,0.0,170,3,Good Stock,SY_CRU_350FS,Cruiser 350 FS,26.0,1.0,2.35,0.0,1.0,1.0,0.0,0.0,0.0,7.252440725244072,76.90217391304347,1.8867924528301887,8.904109589041095,1.7857142857142856,23.29282205332772,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02182,TER_0275,Madhya Pradesh,Sehore,Sehore_T078,2026-03-25,11.0,36.0,50465.73,8.0,10.0,13730.439999999999,2.0,0.2702702702702703,315,4,Good Stock,SY_SCO_250EC,Score 250 EC,17.0,2.0,4.36,0.0,2.0,2.0,0.0,0.0,0.0,7.810320781032078,57.20108695652174,7.547169811320755,5.821917808219178,3.571428571428571,19.383232464079942,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02183,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T084,2026-03-20,16.0,38.0,36936.37,8.0,0.0,0.0,0.0,0.0,126,2,Good Stock,SY_SCO_250EC,Score 250 EC,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.299860529986053,82.88043478260869,16.9811320754717,8.561643835616438,0.0,26.990539845084793,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02184,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T089,2026-03-22,14.0,8.0,11208.58,4.0,0.0,0.0,0.0,0.0,130,2,Good Stock,SY_AXI_50EC,Axial 50 EC,7.0,1.0,1.75,0.0,1.0,1.0,0.0,0.0,0.0,1.1157601115760112,82.33695652173913,13.20754716981132,2.3972602739726026,1.7857142857142856,24.09863706753717,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02185,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T088,2026-03-20,16.0,13.0,14700.900000000001,3.0,8.0,7989.6,1.0,0.5714285714285714,84,2,Good Stock,SY_AXI_50EC,Axial 50 EC,13.0,1.0,2.09,0.0,1.0,1.0,0.0,0.0,0.0,4.044630404463041,88.58695652173913,16.9811320754717,4.4520547945205475,1.7857142857142856,27.602734314617543,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02186,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T087,2026-03-28,8.0,20.0,25074.67,8.0,0.0,0.0,0.0,0.0,129,3,Good Stock,SY_TOP_15WP,Topik 15 WP,12.0,2.0,2.15,1.0,2.0,1.0,0.0,0.0,0.0,2.789400278940028,82.47282608695653,1.8867924528301887,4.10958904109589,3.571428571428571,22.805966309294423,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02187,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T085,2026-03-19,17.0,151.0,163288.07,9.0,2.0,3862.36,1.0,0.013157894736842105,536,4,Good Stock,SY_ALTO_5SC,Alto 5 SC,134.0,2.0,2.24,0.0,2.0,1.0,1.0,0.0,0.0,21.617852161785216,27.173913043478265,18.867924528301888,45.89041095890411,3.571428571428571,24.29312331604398,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02188,TER_0276,Gujarat,Ahmedabad,Ahmedabad_T087,2026-03-28,8.0,64.0,85996.5,11.0,0.0,0.0,0.0,0.0,51,2,Good Stock,SY_TILT_250EC,Tilt 250 EC,53.0,2.0,2.15,1.0,2.0,1.0,0.0,0.0,0.0,8.92608089260809,93.07065217391305,1.8867924528301887,18.15068493150685,3.571428571428571,29.402591398695613,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02189,TER_0277,Uttar Pradesh,Agra,Agra_T088,2026-03-20,16.0,192.0,283577.31999999995,9.0,76.0,159711.71999999997,1.0,0.39378238341968913,67,3,Good Stock,SY_MOV_60,Movondo,155.0,3.0,1.95,0.0,2.0,3.0,0.0,0.0,0.0,47.977684797768475,90.89673913043478,16.9811320754717,53.082191780821915,5.357142857142857,49.01175968987115,High,Visit retailer urgently and discuss restocking of Movondo.,Current retailer stock is low
RTL_02190,TER_0277,Uttar Pradesh,Agra,Agra_T086,2025-10-23,164.0,14.0,15674.93,4.0,0.0,0.0,0.0,0.0,198,2,Good Stock,SY_CRU_350FS,Cruiser 350 FS,10.0,4.0,1.5499999999999998,1.0,1.0,3.0,1.0,1.0,0.25,1.9525801952580195,73.09782608695653,100.0,3.4246575342465753,51.78571428571429,44.552500639024956,High,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_02191,TER_0277,Uttar Pradesh,Agra,Agra_T087,2026-03-20,16.0,192.0,172465.71,13.0,0.0,0.0,0.0,0.0,208,4,Good Stock,SY_VER_18EC,Vertimec 1.8 EC,122.0,3.0,0.8733333333333334,0.0,2.0,2.0,0.0,0.0,0.0,26.778242677824267,71.73913043478261,16.9811320754717,41.78082191780822,5.357142857142857,36.16731940052279,Medium,Plan visit this week and check demand for Vertimec 1.8 EC.,Current retailer stock is low
RTL_02192,TER_0277,Uttar Pradesh,Agra,Agra_T085,2026-03-22,14.0,24.0,34473.18,6.0,0.0,0.0,0.0,0.0,91,3,Good Stock,SY_KAV_75WP,Kavach 75 WP,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3472803347280333,87.63586956521739,13.20754716981132,7.534246575342466,0.0,26.68479791198639,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02193,TER_0277,Uttar Pradesh,Agra,Agra_T091,2026-03-22,14.0,40.0,73697.51999999999,9.0,0.0,0.0,0.0,0.0,123,3,Good Stock,SY_TILT_250EC,Tilt 250 EC,21.0,1.0,1.34,0.0,1.0,1.0,1.0,0.0,0.0,5.578800557880056,83.28804347826087,13.20754716981132,7.191780821917808,1.7857142857142856,26.3944990227506,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02194,TER_0277,Uttar Pradesh,Agra,Agra_T086,2025-10-23,164.0,42.0,40277.64,6.0,0.0,0.0,0.0,0.0,146,4,Good Stock,SY_VER_18EC,Vertimec 1.8 EC,22.0,4.0,1.5499999999999998,1.0,1.0,3.0,1.0,1.0,0.25,5.857740585774058,80.16304347826087,100.0,7.534246575342466,51.78571428571429,48.10679146017023,High,Visit retailer urgently and discuss restocking of Vertimec 1.8 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02195,TER_0277,Uttar Pradesh,Agra,Agra_T089,2026-03-17,19.0,49.0,57303.479999999996,7.0,0.0,0.0,0.0,0.0,186,4,Good Stock,SY_TOP_15WP,Topik 15 WP,22.0,1.0,1.17,0.0,1.0,1.0,0.0,0.0,0.0,6.834030683403068,74.72826086956522,22.641509433962266,7.534246575342466,1.7857142857142856,26.569284724077477,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02196,TER_0278,West Bengal,Bardhaman,Bardhaman_T086,2026-03-27,9.0,18.0,28014.23,6.0,0.0,0.0,0.0,0.0,125,2,Good Stock,SY_ALTO_5SC,Alto 5 SC,10.0,2.0,3.455,0.0,2.0,0.0,0.0,0.0,0.0,2.510460251046025,83.0163043478261,3.7735849056603774,3.4246575342465753,3.571428571428571,23.13277263068225,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02197,TER_0278,West Bengal,Bardhaman,Bardhaman_T086,2026-03-27,9.0,12.0,6608.87,3.0,0.0,0.0,0.0,0.0,117,2,Good Stock,SY_VIB_INT,Vibrance Integral,11.0,2.0,3.455,0.0,2.0,0.0,0.0,0.0,0.0,1.6736401673640167,84.10326086956522,3.7735849056603774,3.767123287671233,3.571428571428571,23.20483559902613,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02198,TER_0278,West Bengal,Bardhaman,Bardhaman_T082,2025-11-04,152.0,23.0,21841.7,7.0,0.0,0.0,0.0,0.0,69,3,Good Stock,SY_TILT_250EC,Tilt 250 EC,13.0,1.0,2.76,0.0,1.0,0.0,0.0,0.0,0.0,3.2078103207810322,90.625,100.0,4.4520547945205475,1.7857142857142856,44.46497274398382,High,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02199,TER_0278,West Bengal,Bardhaman,Bardhaman_T090,2026-03-26,10.0,103.0,120418.37,8.0,0.0,0.0,0.0,0.0,160,2,Good Stock,SY_KAV_75WP,Kavach 75 WP,97.0,4.0,1.425,0.0,1.0,4.0,1.0,1.0,0.2,14.365411436541143,78.26086956521739,5.660377358490567,33.21917808219178,42.857142857142854,34.27550729200786,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02200,TER_0278,West Bengal,Bardhaman,Bardhaman_T091,2026-03-15,21.0,177.0,133972.55,5.0,0.0,0.0,0.0,0.0,133,3,Good Stock,SY_KAV_75WP,Kavach 75 WP,147.0,2.0,2.005,1.0,1.0,2.0,0.0,0.0,0.0,24.686192468619247,81.92934782608695,26.41509433962264,50.34246575342466,3.571428571428571,41.07972628518859,Medium,Plan visit this week and check demand for Kavach 75 WP.,Current retailer stock is low
RTL_02201,TER_0278,West Bengal,Bardhaman,Bardhaman_T084,2026-03-11,25.0,48.0,63833.06,5.0,0.0,0.0,0.0,0.0,294,4,Good Stock,SY_VIB_INT,Vibrance Integral,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.694560669456067,60.05434782608695,33.9622641509434,8.904109589041095,0.0,25.150024425903403,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02202,TER_0278,West Bengal,Bardhaman,Bardhaman_T092,2026-01-24,71.0,181.0,184016.0,5.0,0.0,0.0,0.0,0.0,169,2,Good Stock,SY_CRU_350FS,Cruiser 350 FS,170.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,25.24407252440725,77.03804347826087,100.0,58.21917808219178,3.571428571428571,55.92275219635901,High,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_02203,TER_0278,West Bengal,Bardhaman,Bardhaman_T092,2026-01-24,71.0,12.0,11424.1,4.0,0.0,0.0,0.0,0.0,64,2,Good Stock,SY_TOP_15WP,Topik 15 WP,12.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.6736401673640167,91.30434782608695,100.0,4.10958904109589,3.571428571428571,44.301760220038176,High,Visit retailer urgently and discuss restocking of Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02204,TER_0278,West Bengal,Bardhaman,Bardhaman_T088,2026-02-13,51.0,53.0,56400.72,8.0,0.0,0.0,0.0,0.0,23,3,Medium Stock,SY_TILT_250EC,Tilt 250 EC,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.391910739191074,96.875,83.01886792452831,12.67123287671233,0.0,44.94078173816984,High,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02205,TER_0279,Maharashtra,Akola,Akola_T095,2026-02-08,56.0,13.0,13784.11,4.0,0.0,0.0,0.0,0.0,305,3,Good Stock,SY_VIB_INT,Vibrance Integral,12.0,3.0,1.6766666666666665,0.0,3.0,1.0,1.0,0.0,0.0,1.813110181311018,58.559782608695656,92.45283018867924,4.10958904109589,5.357142857142857,34.82659738618173,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_02206,TER_0279,Maharashtra,Akola,Akola_T094,2026-02-21,43.0,61.0,91587.99,7.0,0.0,0.0,0.0,0.0,119,2,Good Stock,SY_ALTO_5SC,Alto 5 SC,52.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.507670850767084,83.83152173913044,67.9245283018868,17.80821917808219,1.7857142857142856,39.94489165567386,Medium,Plan visit this week and check demand for Alto 5 SC.,Current retailer stock is low
RTL_02207,TER_0279,Maharashtra,Akola,Akola_T087,2026-03-26,10.0,105.0,109107.42,4.0,0.0,0.0,0.0,0.0,152,4,Good Stock,SY_VER_18EC,Vertimec 1.8 EC,75.0,1.0,1.31,0.0,1.0,0.0,0.0,0.0,0.0,14.644351464435147,79.34782608695653,5.660377358490567,25.684931506849317,1.7857142857142856,29.393648587366613,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02208,TER_0279,Maharashtra,Akola,Akola_T092,2026-02-16,48.0,105.0,110649.11,13.0,0.0,0.0,0.0,0.0,173,4,Good Stock,SY_VIB_INT,Vibrance Integral,78.0,2.0,3.365,1.0,2.0,1.0,0.0,0.0,0.0,14.644351464435147,76.49456521739131,77.35849056603774,26.71232876712329,3.571428571428571,43.35263702909727,Medium,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_02209,TER_0279,Maharashtra,Akola,Akola_T093,2026-03-29,7.0,60.0,85436.25,11.0,0.0,0.0,0.0,0.0,283,4,Good Stock,SY_AMI_250SC,Amistar 250 SC,27.0,1.0,1.86,0.0,1.0,1.0,0.0,0.0,0.0,8.368200836820083,61.54891304347826,0.0,9.246575342465754,1.7857142857142856,19.46324624185688,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02210,TER_0279,Maharashtra,Akola,Akola_T095,2026-02-08,56.0,22.0,31609.32,7.0,0.0,0.0,0.0,0.0,157,2,Good Stock,SY_TOP_15WP,Topik 15 WP,15.0,3.0,1.6766666666666665,0.0,3.0,1.0,1.0,0.0,0.0,3.0683403068340307,78.66847826086956,92.45283018867924,5.136986301369863,5.357142857142857,40.384449925923214,Medium,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02211,TER_0279,Maharashtra,Akola,Akola_T092,2026-02-16,48.0,66.0,100283.16,5.0,0.0,0.0,0.0,0.0,33,2,Medium Stock,SY_TOP_15WP,Topik 15 WP,36.0,2.0,3.365,1.0,2.0,1.0,0.0,0.0,0.0,9.205020920502092,95.5163043478261,77.35849056603774,12.32876712328767,3.571428571428571,44.318738401950704,High,Visit retailer urgently and discuss restocking of Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02212,TER_0279,Maharashtra,Akola,Akola_T093,2026-03-29,7.0,62.0,93607.24,9.0,0.0,0.0,0.0,0.0,263,4,Good Stock,SY_KAV_75WP,Kavach 75 WP,18.0,1.0,1.86,0.0,1.0,1.0,0.0,0.0,0.0,8.647140864714087,64.2663043478261,0.0,6.164383561643835,1.7857142857142856,19.76394730918875,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02213,TER_0280,Haryana,Sirsa,Sirsa_T089,2026-01-11,84.0,113.0,83862.05,8.0,0.0,0.0,0.0,0.0,362,4,Good Stock,SY_TILT_250EC,Tilt 250 EC,89.0,3.0,1.7033333333333331,2.0,0.0,3.0,0.0,0.0,0.0,15.760111576011157,50.815217391304344,100.0,30.47945205479452,5.357142857142857,42.53946991456289,Medium,Plan visit this week and check demand for Tilt 250 EC.,This area has not been visited recently
RTL_02214,TER_0280,Haryana,Sirsa,Sirsa_T085,2026-01-17,78.0,12.0,15361.48,4.0,0.0,0.0,0.0,0.0,272,3,Good Stock,SY_TILT_250EC,Tilt 250 EC,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6736401673640167,63.04347826086957,100.0,2.73972602739726,1.7857142857142856,36.85249194810762,Medium,Plan visit this week and check demand for Tilt 250 EC.,This area has not been visited recently
RTL_02215,TER_0280,Haryana,Sirsa,Sirsa_T087,2026-02-07,57.0,29.0,57928.04,3.0,0.0,0.0,0.0,0.0,39,3,Medium Stock,SY_TILT_250EC,Tilt 250 EC,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044630404463041,94.70108695652173,94.33962264150944,6.506849315068493,0.0,44.73261278603151,High,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02216,TER_0280,Haryana,Sirsa,Sirsa_T089,2026-01-11,84.0,24.0,37192.200000000004,4.0,0.0,0.0,0.0,0.0,81,2,Good Stock,SY_CRU_350FS,Cruiser 350 FS,14.0,3.0,1.7033333333333331,2.0,0.0,3.0,0.0,0.0,0.0,3.3472803347280333,88.99456521739131,100.0,4.794520547945205,5.357142857142857,44.50771777267231,High,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_02217,TER_0280,Haryana,Sirsa,Sirsa_T085,2026-01-17,78.0,35.0,38859.38,5.0,0.0,0.0,0.0,0.0,210,2,Good Stock,SY_VIB_INT,Vibrance Integral,22.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.881450488145049,71.46739130434783,100.0,7.534246575342466,1.7857142857142856,40.63999138740327,Medium,Plan visit this week and check demand for Vibrance Integral.,Current retailer stock is low | This area has not been visited recently
RTL_02218,TER_0280,Haryana,Sirsa,Sirsa_T090,2026-01-18,77.0,46.0,71016.21,7.0,0.0,0.0,0.0,0.0,339,4,Good Stock,SY_TOP_15WP,Topik 15 WP,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4156206415620645,53.940217391304344,100.0,7.876712328767123,0.0,36.59124738960978,Medium,Plan visit this week and check demand for Topik 15 WP.,This area has not been visited recently
RTL_02219,TER_0281,Maharashtra,Amravati,Amravati_T080,2026-01-22,73.0,18.0,28671.09,5.0,0.0,0.0,0.0,0.0,310,4,Good Stock,SY_MOV_60,Movondo,8.0,2.0,0.9750000000000001,0.0,1.0,1.0,0.0,0.0,0.0,2.510460251046025,57.880434782608695,100.0,2.73972602739726,3.571428571428571,35.99134853221843,Medium,Plan visit this week and check demand for Movondo.,This area has not been visited recently
RTL_02220,TER_0281,Maharashtra,Amravati,Amravati_T080,2026-01-22,73.0,41.0,39238.3,11.0,0.0,0.0,0.0,0.0,32,2,Medium Stock,SY_TILT_250EC,Tilt 250 EC,36.0,2.0,0.9750000000000001,0.0,1.0,1.0,0.0,0.0,0.0,5.718270571827057,95.65217391304348,100.0,12.32876712328767,3.571428571428571,47.83498257544499,High,Visit retailer urgently and discuss restocking of Tilt 250 EC.,Current retailer stock is low | This area has not been visited recently
RTL_02221,TER_0281,Maharashtra,Amravati,Amravati_T081,2026-01-23,72.0,114.0,124465.68000000001,9.0,0.0,0.0,0.0,0.0,83,3,Good Stock,SY_CRU_350FS,Cruiser 350 FS,75.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.899581589958158,88.72282608695652,100.0,25.684931506849317,1.7857142857142856,50.981892153325404,High,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently
RTL_02222,TER_0281,Maharashtra,Amravati,Amravati_T088,2026-01-25,70.0,26.0,48992.58,3.0,0.0,0.0,0.0,0.0,163,2,Good Stock,SY_TOP_15WP,Topik 15 WP,24.0,1.0,0.8,1.0,0.0,1.0,0.0,0.0,0.0,3.626220362622036,77.85326086956522,100.0,8.21917808219178,1.7857142857142856,41.96262946707811,Medium,Plan visit this week and check demand for Topik 15 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02223,TER_0281,Maharashtra,Amravati,Amravati_T079,2026-03-13,23.0,71.0,65302.33,4.0,0.0,0.0,0.0,0.0,168,3,Good Stock,SY_SCO_250EC,Score 250 EC,63.0,1.0,0.71,0.0,1.0,1.0,0.0,0.0,0.0,9.902370990237099,77.17391304347827,30.18867924528302,21.575342465753426,1.7857142857142856,31.71679820543174,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02224,TER_0281,Maharashtra,Amravati,Amravati_T089,2026-01-24,71.0,101.0,168621.31,4.0,0.0,0.0,0.0,0.0,45,2,Medium Stock,SY_KAV_75WP,Kavach 75 WP,99.0,2.0,3.57,0.0,0.0,2.0,0.0,0.0,0.0,14.086471408647142,93.88586956521739,100.0,33.9041095890411,3.571428571428571,53.14016810939751,High,Visit retailer urgently and discuss restocking of Kavach 75 WP.,Current retailer stock is low | This area has not been visited recently
RTL_02225,TER_0281,Maharashtra,Amravati,Amravati_T084,2026-02-06,58.0,25.0,47803.2,5.0,0.0,0.0,0.0,0.0,165,2,Good Stock,SY_AMI_250SC,Amistar 250 SC,20.0,3.0,2.235,0.0,0.0,2.0,0.0,0.0,0.0,3.486750348675035,77.58152173913044,96.22641509433963,6.8493150684931505,5.357142857142857,41.2498001042413,Medium,Plan visit this week and check demand for Amistar 250 SC.,Current retailer stock is low | This area has not been visited recently
RTL_02226,TER_0281,Maharashtra,Amravati,Amravati_T077,2025-10-28,159.0,108.0,129918.38,11.0,0.0,0.0,0.0,0.0,248,3,Good Stock,SY_KAV_75WP,Kavach 75 WP,53.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,15.062761506276152,66.30434782608695,100.0,18.15068493150685,3.571428571428571,44.174661005273464,High,Visit retailer urgently and discuss restocking of Kavach 75 WP.,This area has not been visited recently
RTL_02227,TER_0281,Maharashtra,Amravati,Amravati_T085,2026-03-13,23.0,11.0,19290.58,2.0,0.0,0.0,0.0,0.0,220,2,Good Stock,SY_ALTO_5SC,Alto 5 SC,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5341701534170153,70.1086956521739,30.18867924528302,3.767123287671233,0.0,24.59022930127587,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02228,TER_0281,Maharashtra,Amravati,Amravati_T083,2026-03-11,25.0,43.0,42650.259999999995,3.0,0.0,0.0,0.0,0.0,60,3,Good Stock,SY_CRU_350FS,Cruiser 350 FS,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.997210599721059,91.84782608695652,33.9622641509434,11.301369863013697,0.0,33.24877801129618,Low,Monitor retailer and schedule visit later.,Current retailer stock is low
RTL_02229,TER_0282,Punjab,Ludhiana,Ludhiana_T075,2025-12-15,111.0,30.0,46389.81,6.0,0.0,0.0,0.0,0.0,443,4,Good Stock,SY_MOV_60,Movondo,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184100418410042,39.809782608695656,100.0,5.136986301369863,0.0,31.978223722902406,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_02230,TER_0282,Punjab,Ludhiana,Ludhiana_T077,2025-12-21,105.0,38.0,51878.92,11.0,1.0,849.48,1.0,0.02564102564102564,345,3,Good Stock,SY_TOP_15WP,Topik 15 WP,26.0,3.0,2.1733333333333333,0.0,2.0,2.0,1.0,0.0,0.0,5.578800557880056,53.125,100.0,8.904109589041095,5.357142857142857,36.82622089143446,Medium,Plan visit this week and check demand for Topik 15 WP.,This area has not been visited recently
RTL_02231,TER_0282,Punjab,Ludhiana,Ludhiana_T077,2025-12-21,105.0,29.0,29242.12,4.0,0.0,0.0,0.0,0.0,412,3,Good Stock,SY_VER_18EC,Vertimec 1.8 EC,24.0,3.0,2.1733333333333333,0.0,2.0,2.0,1.0,0.0,0.0,4.044630404463041,44.02173913043478,100.0,8.21917808219178,5.357142857142857,33.98741490199066,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_02232,TER_0282,Punjab,Ludhiana,Ludhiana_T071,2026-02-18,46.0,37.0,50481.700000000004,6.0,0.0,0.0,0.0,0.0,288,4,Good Stock,SY_CRU_350FS,Cruiser 350 FS,18.0,2.0,2.085,0.0,2.0,0.0,0.0,0.0,0.0,5.160390516039052,60.869565217391305,73.58490566037736,6.164383561643835,3.571428571428571,32.76428998262445,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_02233,TER_0282,Punjab,Ludhiana,Ludhiana_T075,2025-12-15,111.0,30.0,21288.14,8.0,2.0,1811.5300000000002,2.0,0.06451612903225806,425,4,Good Stock,SY_KAV_75WP,Kavach 75 WP,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.741980474198047,42.25543478260869,100.0,5.821917808219178,0.0,32.85974050914446,Low,Monitor retailer and schedule visit later.,This area has not been visited recently
RTL_02234,TER_0282,Punjab,Ludhiana,Ludhiana_T072,2025-11-04,152.0,23.0,28661.359999999997,5.0,0.0,0.0,0.0,0.0,127,2,Good Stock,SY_CRU_350FS,Cruiser 350 FS,13.0,5.0,1.176,0.0,1.0,4.0,2.0,2.0,0.4,3.2078103207810322,82.74456521739131,100.0,4.4520547945205475,80.35714285714286,50.352006905474504,High,Visit retailer urgently and discuss restocking of Cruiser 350 FS.,Current retailer stock is low | This area has not been visited recently | Nearby grower engagement is high
RTL_02235,TER_0282,Punjab,Ludhiana,Ludhiana_T073,2026-03-11,25.0,22.0,39092.36,7.0,0.0,0.0,0.0,0.0,224,3,Good Stock,SY_TILT_250EC,Tilt 250 EC,14.0,2.0,1.295,0.0,2.0,2.0,0.0,0.0,0.0,3.0683403068340307,69.56521739130434,33.9622641509434,4.794520547945205,3.571428571428571,26.180580209399615,Low,Monitor retailer and schedule visit later.,"Priority is based on combined sales, stock, visit and grower signals"
RTL_02236,TER_0282,Punjab,Ludhiana,Ludhiana_T072,2025-11-04,152.0,31.0,41958.42,5.0,0.0,0.0,0.0,0.0,54,2,Good Stock,SY_AXI_50EC,Axial 50 EC,30.0,5.0,1.176,0.0,1.0,4.0,2.0,2.0,0.4,4.323570432357044,92.66304347826087,100.0,10.273972602739725,80.35714285714286,54.039642175397574,High,Visit retailer urgently and discuss restocking of Axial 50 EC.,Current retailer stock is low | This area has not been visited recently | Nearby grower engagement is high
RTL_02237,TER_0282,Punjab,Ludhiana,Ludhiana_T074,2026-03-10,26.0,149.0,156185.7,8.0,0.0,0.0,0.0,0.0,173,3,Good Stock,SY_ACT_25WG,Actara 25 WG,99.0,2.0,2.945,0.0,1.0,2.0,0.0,0.0,0.0,20.781032078103205,76.49456521739131,35.84905660377358,33.9041095890411,3.571428571428571,37.97052154403252,Medium,Plan visit this week and check demand for Actara 25 WG.,Current retailer stock is low
